RECID	HHOLDID	NOVEH	NOIND	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H17	H18	H19	H20	H21	H22	H23	H24	H25	H26	H27	H28	H29	H30	H31	H32	H33	H34	H35	H36
1	2375	1	3	2	3	5	2	9	11	1	3	3	3	1	2	1	2	3	8	4	5	1	7	6	1	9	3	5	8	3	1	2	11	11	13	10	6	4
1	2376	2	4	5	2	5	2	11	8	1	3	3	3	2	2	1	3	3	8	4	3	3	8	5	1	2	10	4	11	5	3	1	8	14	13	13	1	7
1	2377	2	3	6	25	5	6	1	10	1	3	3	3	3	1	1	3	1	8	4	2	3	6	3	1	6	7	2	7	3	2	1	10	15	14	14	14	15
1	2378	1	5	1	25	5	6	1	10	2	3	3	2	2	1	1	2	1	8	4	3	3	12	7	1	11	4	4	9	3	3	2	10	15	14	14	14	15
1	2379	1	2	5	1	5	6	1	10	1	3	3	3	2	1	1	2	1	8	4	3	2	5	1	3	4	4	7	4	3	1	2	10	8	9	9	4	1
1	2380	2	4	1	10	4	7	7	10	1	3	3	3	2	1	2	3	1	8	4	2	3	8	3	1	8	10	3	10	4	3	1	10	11	13	13	1	14
1	2381	0	4	4	25	5	7	7	10	2	4	3	1	1	1	1	1	2	1	1	7	2	8	3	1	10	4	2	4	2	3	1	10	15	14	14	14	15
1	2382	1	6	3	25	5	8	1	9	1	3	3	3	2	1	1	2	1	8	4	3	3	11	3	1	9	10	4	10	3	4	1	9	15	14	14	14	15
1	2383	1	1	7	25	5	8	1	9	1	3	3	3	2	1	1	2	5	8	4	9	2	1	3	1	1	12	4	12	7	1	2	9	7	9	11	14	8
1	2384	3	4	3	25	5	10	1	9	1	3	3	3	2	3	1	4	4	8	4	3	2	10	7	1	5	9	4	11	5	1	2	9	14	13	12	2	8
1	2385	2	4	1	25	5	3	8	7	1	3	3	3	2	1	2	3	1	8	4	2	2	8	3	1	8	7	3	7	2	3	1	7	14	13	13	2	14
1	2386	0	2	2	6	5	3	8	7	1	4	3	3	1	1	1	1	1	2	1	8	1	4	3	1	9	6	5	6	4	1	2	7	9	11	8	1	6
1	2387	0	4	5	2	5	3	8	7	2	4	3	1	1	1	1	1	1	8	4	8	2	8	3	1	9	6	2	6	2	3	1	7	15	14	14	14	15
1	2388	1	5	2	25	5	7	7	4	2	3	3	2	2	1	1	2	3	8	4	3	2	11	6	1	12	13	4	13	8	3	1	4	15	14	14	14	15
1	2389	1	3	2	13	4	3	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	7	7	1	4	10	5	12	6	1	2	3	10	12	13	1	11
1	2390	2	3	5	15	5	3	6	3	2	1	3	1	3	1	1	3	1	8	4	9	3	6	5	1	2	8	2	9	4	2	1	3	15	14	14	14	15
1	2391	0	4	3	1	5	7	6	3	2	4	3	2	1	1	1	1	1	2	1	8	2	9	6	1	10	5	5	8	3	2	1	3	15	14	14	14	15
1	2392	2	4	4	2	5	7	6	3	1	3	3	3	3	1	1	3	4	8	4	2	3	8	3	1	17	12	3	12	5	3	1	3	14	13	13	14	14
1	2393	1	3	7	10	4	5	10	10	1	3	3	3	2	1	1	2	1	8	4	3	2	7	7	1	1	4	6	9	4	1	2	10	12	13	12	3	12
1	2394	1	3	6	25	4	5	10	10	2	3	3	1	2	1	1	2	2	8	4	3	2	6	6	1	11	6	2	9	4	2	1	10	15	14	14	14	15
1	2395	0	3	5	25	4	5	10	10	1	4	3	3	1	1	1	1	1	2	2	8	1	7	3	3	18	1	8	3	2	1	2	10	6	8	6	7	3
1	2396	1	4	3	25	4	5	10	10	1	3	3	3	2	1	1	2	3	8	4	3	2	8	5	1	9	6	4	7	2	3	1	10	12	13	13	6	14
1	2397	0	2	2	6	4	5	10	10	1	4	3	3	1	1	1	1	2	2	1	7	1	4	6	1	10	2	5	9	5	1	2	10	8	9	11	1	8
1	2398	1	3	4	2	4	7	1	10	1	3	3	3	2	1	1	2	1	8	4	3	2	6	7	1	18	13	4	13	8	2	2	10	15	14	14	14	15
1	2399	1	3	5	3	4	7	1	10	2	3	2	2	1	2	1	2	2	8	4	3	6	7	6	5	10	2	5	13	8	1	2	10	15	14	14	14	15
1	2400	0	5	6	2	4	7	1	10	1	4	3	3	1	1	1	1	1	2	1	8	1	11	3	1	9	5	2	5	2	3	1	10	11	13	11	2	6
1	2401	0	3	7	1	4	7	1	10	2	4	3	1	1	1	1	1	2	2	1	7	2	6	3	1	9	13	4	13	8	2	2	10	15	14	14	14	15
1	2402	2	4	5	10	4	7	7	11	1	3	3	3	3	1	1	3	1	8	4	2	3	9	6	1	2	3	5	8	3	2	2	11	13	13	12	7	10
1	2403	0	2	6	17	4	7	7	11	2	4	2	2	1	1	1	1	1	3	2	8	6	5	3	6	18	13	7	13	8	1	2	11	15	14	14	14	15
1	2404	1	3	7	4	4	7	7	11	1	3	3	3	2	1	1	2	1	8	4	3	2	7	7	1	10	7	4	10	5	1	2	11	11	13	10	3	3
1	2405	1	4	6	25	4	3	9	5	1	3	3	3	2	1	1	2	2	8	4	3	6	8	6	1	8	8	3	10	4	3	1	5	14	13	11	2	9
1	2406	0	4	7	4	4	3	9	5	1	4	3	3	1	1	1	1	2	2	1	7	1	8	3	1	9	5	2	5	2	3	1	5	8	10	4	3	3
1	2407	0	2	1	5	3	6	9	1	1	4	3	3	1	1	1	1	1	8	4	8	1	4	1	3	18	1	6	2	2	1	2	1	6	8	10	11	2
1	2408	1	3	3	25	4	6	9	1	1	3	3	3	2	1	1	2	4	8	4	3	3	6	6	1	9	13	3	13	8	2	1	1	15	14	14	14	15
1	2409	0	5	6	25	4	6	9	1	2	4	2	1	1	1	1	1	1	8	4	8	6	11	3	6	18	13	3	13	8	4	1	1	15	14	14	14	15
1	2410	1	3	3	15	4	7	1	10	1	3	3	3	2	1	1	2	1	8	4	3	3	6	6	1	9	8	3	11	5	2	1	10	14	13	12	10	12
1	2411	1	3	3	8	4	6	1	9	1	3	3	3	2	1	1	2	2	8	4	3	2	6	3	1	1	10	4	10	5	2	1	9	9	10	12	10	11
1	2412	1	3	3	7	4	6	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	6	6	1	8	5	2	8	4	2	1	9	14	13	11	6	10
1	2413	0	2	2	5	3	6	1	9	1	4	3	3	1	1	1	1	1	3	1	8	2	4	6	1	9	7	4	9	5	1	2	9	8	10	5	1	1
1	2414	0	2	2	25	4	6	1	9	1	4	3	3	1	1	1	1	1	2	1	8	2	4	6	1	9	5	5	8	5	1	2	9	9	11	4	1	1
1	2415	0	1	1	3	4	13	12	12	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	12	2	2	2	1	1
1	2416	1	4	4	25	4	8	1	9	1	3	3	3	2	1	1	2	2	8	4	3	3	9	7	1	8	5	5	10	4	2	2	9	14	13	11	10	11
1	2417	2	2	7	25	4	8	1	9	1	3	3	3	3	1	1	3	1	8	4	2	3	4	5	1	2	10	3	11	7	1	2	9	14	13	13	1	11
1	2418	1	2	2	25	4	8	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	5	8	3	8	5	1	2	9	8	12	10	10	1
1	2419	2	4	5	3	4	8	1	9	1	3	3	3	2	2	1	3	1	8	4	3	3	8	3	1	6	9	3	9	3	3	1	9	14	13	12	2	14
1	2420	0	2	1	25	4	8	1	9	2	4	3	2	1	1	1	1	2	8	4	7	1	5	1	3	8	1	8	1	1	1	2	9	15	14	14	14	15
1	2421	1	2	1	5	4	8	1	9	1	3	3	3	1	2	1	2	1	8	4	5	2	4	5	1	12	4	6	5	3	1	2	9	9	12	9	10	6
1	2422	2	2	2	7	4	8	1	9	1	3	3	3	3	1	1	3	1	8	4	2	3	4	6	1	4	4	4	8	5	1	2	9	15	14	14	14	15
1	2423	1	6	2	6	4	8	1	9	1	3	3	3	2	1	1	2	4	8	4	3	2	11	5	1	9	7	3	8	2	4	1	9	14	13	12	8	15
1	2424	1	3	7	25	4	5	10	10	1	3	3	3	2	1	1	2	2	8	4	3	3	6	3	1	5	7	3	7	3	2	1	10	10	12	9	1	3
1	2425	1	2	3	7	4	8	1	9	1	3	3	3	2	1	1	2	1	8	4	3	3	3	6	1	12	10	2	11	7	1	2	9	6	7	8	11	1
1	2426	0	2	4	25	4	10	1	9	1	4	3	3	1	1	1	1	1	2	2	8	1	5	3	3	12	2	8	8	5	1	2	9	5	5	2	6	1
1	2427	0	1	3	25	4	10	1	9	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	9	15	14	14	14	15
1	2428	0	2	1	21	4	10	1	9	1	4	3	3	1	1	1	1	1	3	1	8	1	4	5	2	9	3	4	7	4	1	2	9	6	6	4	6	1
1	2429	0	9	1	4	4	10	1	9	2	4	3	2	1	1	1	1	1	3	1	8	1	11	5	1	9	6	4	8	2	4	1	9	15	14	14	14	15
1	2430	1	2	1	3	4	10	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	3	6	1	10	6	2	9	5	1	2	9	13	13	12	6	11
1	2431	0	4	2	3	4	4	10	4	1	4	3	3	1	1	1	1	1	2	1	8	2	8	3	1	10	4	3	4	2	3	1	4	11	13	12	1	1
1	2432	1	4	7	2	5	7	7	4	1	3	3	3	2	1	1	2	4	8	4	3	2	8	6	1	9	5	3	6	2	3	2	4	14	13	13	1	14
1	2433	1	4	4	2	4	6	1	10	1	3	3	3	2	1	1	2	1	8	4	3	2	10	7	1	9	5	6	11	5	1	2	10	10	12	7	2	8
1	2434	1	3	3	25	5	7	7	10	1	3	3	3	2	1	1	2	2	8	4	3	3	7	6	1	9	7	3	10	5	1	2	10	13	13	11	3	9
1	2435	0	4	2	10	4	8	1	9	1	4	3	3	1	1	1	1	2	3	1	7	1	8	5	1	5	9	4	10	4	3	1	9	6	6	3	2	11
1	2436	1	4	5	13	4	4	9	10	1	3	3	3	2	1	1	2	1	8	4	3	3	8	3	1	1	11	3	11	5	3	1	10	13	13	12	2	8
1	2437	1	4	3	25	5	1	11	1	1	3	3	3	2	1	1	2	1	8	4	3	3	8	3	1	4	7	2	7	2	3	1	1	10	12	13	1	8
1	2438	1	3	4	5	4	1	11	1	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	9	4	2	4	2	2	1	1	11	13	12	2	11
1	2439	1	4	3	25	5	8	2	6	1	3	3	3	2	1	1	2	1	8	4	3	2	8	5	1	4	8	4	9	3	3	1	6	12	13	13	1	4
1	2440	0	2	7	12	4	8	6	7	1	4	3	3	1	1	1	1	1	1	1	8	1	4	5	1	10	7	5	8	5	1	2	7	10	12	9	9	8
1	2441	2	5	5	1	5	2	9	11	1	3	3	3	2	1	2	3	1	8	4	2	4	12	7	1	13	4	4	10	3	2	2	11	14	13	11	1	10
1	2442	1	2	2	25	5	3	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	9	8	4	8	5	1	2	3	15	14	14	14	15
1	2443	0	2	2	4	5	7	6	3	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	3	8	3	2	1	2	3	6	7	4	4	1
1	2444	0	2	3	5	5	7	6	3	2	4	3	1	1	1	1	1	1	8	4	8	2	4	3	4	18	1	6	3	2	1	2	3	15	14	14	14	15
1	2445	1	3	3	25	5	7	7	3	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	9	5	1	5	2	2	1	7	13	13	13	1	12
1	2446	1	3	1	6	5	3	6	3	1	3	3	3	2	1	1	2	2	8	4	3	2	6	6	1	9	5	4	8	3	2	2	3	14	13	13	4	14
1	2447	1	1	7	4	5	7	9	5	1	3	3	3	2	1	1	2	1	8	4	3	2	2	3	1	12	13	7	13	8	1	2	5	7	8	3	1	2
1	2448	1	2	3	8	5	3	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	4	5	1	1	9	5	10	6	1	2	3	12	13	12	1	5
1	2449	0	2	6	10	4	8	6	7	1	4	3	3	1	1	1	1	1	8	4	8	1	4	3	1	6	13	6	13	8	1	2	7	7	9	7	7	7
1	2450	1	4	1	6	5	8	2	6	1	3	3	3	2	1	1	2	3	8	4	3	2	8	5	1	9	8	3	9	3	3	1	6	12	13	11	5	8
1	2451	1	2	5	8	4	8	2	6	1	3	3	3	2	1	1	2	1	8	4	3	2	5	1	3	2	5	7	5	3	1	2	6	9	11	10	1	4
1	2452	0	1	7	9	4	8	2	6	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	6	1	1	1	1	1
1	2453	0	4	5	9	4	3	8	7	1	4	3	3	1	1	1	1	1	2	1	8	1	8	3	1	9	4	4	4	2	3	1	7	4	8	13	8	1
1	2454	0	4	6	3	4	3	8	7	1	4	3	3	1	1	1	1	1	1	1	8	1	10	7	1	9	6	4	13	8	1	2	7	13	13	12	8	15
1	2455	3	4	4	6	4	3	8	7	1	3	3	3	4	1	1	4	1	8	4	1	4	10	7	1	9	7	5	11	5	1	2	7	14	13	13	14	12
1	2456	2	3	5	1	5	3	8	7	2	1	2	2	2	2	1	3	1	8	4	9	6	7	7	1	10	5	5	13	8	1	2	7	15	14	14	14	15
1	2457	1	2	1	2	4	3	8	7	1	3	3	3	2	1	1	2	1	8	4	3	3	4	5	1	2	4	3	5	3	1	2	7	7	8	9	1	5
1	2458	1	2	1	2	4	10	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	9	8	5	8	5	1	2	9	7	12	7	1	2
1	2459	0	2	6	2	5	8	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	6	3	8	3	2	1	2	9	5	5	4	2	4
1	2460	1	5	2	25	5	8	6	7	1	3	3	3	2	1	1	2	2	8	4	3	1	12	7	1	9	4	5	10	3	2	2	7	13	13	10	5	11
1	2461	2	3	2	25	5	4	9	10	1	3	3	3	3	1	1	3	2	8	4	2	3	6	5	1	4	10	4	10	5	2	1	10	13	13	13	1	8
1	2462	1	4	1	3	5	2	9	11	1	3	3	3	2	1	1	2	1	8	4	3	3	8	3	1	9	6	3	6	2	3	1	11	15	14	14	14	15
1	2463	0	4	5	7	5	7	7	10	1	4	3	3	1	1	1	1	1	3	1	8	1	9	7	1	6	7	5	10	4	2	2	10	14	13	13	14	12
1	2464	1	2	5	22	5	7	7	4	2	3	2	2	2	1	1	2	1	8	4	3	6	4	3	6	18	13	5	13	8	1	2	4	15	14	14	14	15
1	2465	1	2	3	5	5	7	6	3	1	3	3	3	1	2	1	2	1	8	4	5	2	4	5	1	10	5	5	6	4	1	2	3	10	12	8	14	5
1	2466	0	2	3	1	5	10	1	9	1	4	3	3	1	1	1	1	1	8	4	8	2	5	4	2	6	4	8	5	3	1	2	9	7	12	9	10	7
1	2467	0	1	5	1	5	10	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	11	2	7	2	3	1	2	9	1	1	1	1	1
1	2468	1	3	2	3	5	2	11	8	1	3	3	3	2	1	1	2	1	8	4	3	3	6	3	1	10	7	2	7	3	2	1	8	10	13	12	4	6
1	2469	0	1	6	9	5	8	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	2	2	2	11	3	7	3	4	1	2	4	15	14	14	14	15
1	2470	0	3	7	1	4	7	9	5	1	4	3	3	1	1	1	1	2	1	1	7	2	7	6	1	9	4	5	13	8	1	2	5	9	11	10	14	4
1	2471	1	2	6	18	4	7	4	1	1	3	3	3	2	1	1	2	1	8	4	3	3	3	6	1	6	6	2	8	5	1	2	1	14	13	13	10	12
1	2472	1	2	4	25	5	8	2	6	1	3	3	3	2	1	1	2	1	8	4	3	2	4	6	1	9	4	5	8	5	1	2	6	10	12	9	5	7
1	2473	2	5	1	11	4	3	6	3	1	3	3	3	3	1	1	3	1	8	4	2	4	12	7	1	9	5	4	9	3	2	1	3	14	13	13	3	14
1	2474	1	4	7	1	5	7	7	3	1	3	3	3	2	1	1	2	3	8	4	3	3	8	3	1	9	13	4	13	8	3	1	7	14	13	13	6	8
1	2475	0	1	5	7	4	3	6	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	3	1	1	1	1	1
1	2476	0	5	5	6	5	3	6	3	1	4	3	3	1	1	1	1	3	3	1	7	1	11	5	1	9	6	3	7	2	3	1	3	14	13	11	8	8
1	2477	0	3	6	7	4	3	6	3	1	4	3	3	1	1	1	1	2	4	1	7	1	6	6	1	6	4	5	8	3	2	2	3	12	13	8	6	10
1	2478	0	6	1	25	5	8	2	6	2	4	3	2	1	1	1	1	1	8	4	8	1	11	7	1	10	6	4	9	2	3	1	6	15	14	14	14	15
1	2479	0	1	2	25	5	8	2	6	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	8	1	7	1	2	1	2	6	5	5	4	2	1
1	2480	1	3	2	5	5	8	2	6	1	3	3	3	2	1	1	2	1	8	4	3	3	7	7	1	13	13	4	13	8	1	2	6	14	13	12	10	11
1	2481	1	2	5	3	5	8	2	6	1	3	3	3	2	1	1	1	5	8	4	9	1	4	6	1	6	4	5	8	5	1	2	6	11	13	12	8	9
1	2482	0	1	2	3	4	6	1	10	1	4	3	3	1	1	1	1	1	5	1	8	1	1	3	1	11	4	4	4	5	1	2	10	2	2	2	1	1
1	2483	2	3	1	6	4	2	9	11	1	3	3	3	2	1	2	3	3	8	4	2	4	7	6	4	18	2	6	9	4	1	2	11	14	13	12	1	12
1	2484	1	2	4	8	4	8	6	7	1	3	3	3	1	2	1	2	1	8	4	5	2	4	6	1	9	5	5	6	4	1	2	7	6	7	5	1	4
1	2485	0	5	4	21	5	7	4	1	1	4	3	3	1	1	1	1	2	2	1	7	2	11	3	1	9	7	4	7	2	3	1	1	15	14	14	14	15
1	2486	1	5	5	25	5	8	6	7	1	3	3	3	2	1	1	2	2	8	4	3	2	11	5	1	5	7	3	9	3	3	1	7	14	13	12	2	8
1	2487	2	3	6	11	5	8	2	6	1	3	3	3	2	2	1	3	1	8	4	3	2	7	6	1	9	5	4	8	4	1	2	6	12	13	13	8	14
1	2488	1	4	4	1	5	7	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	8	6	1	9	5	4	8	3	3	2	3	15	14	14	14	15
1	2489	1	4	7	7	5	8	6	7	1	3	3	3	2	1	1	2	3	8	4	3	6	8	6	1	1	8	4	12	5	3	1	7	14	13	12	2	10
1	2490	0	1	7	25	5	4	9	10	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	10	15	14	14	14	15
1	2491	1	4	5	1	5	2	11	8	1	3	3	3	2	1	1	2	3	8	4	3	2	8	3	1	9	10	4	10	4	3	1	8	13	13	13	13	14
1	2492	0	1	2	3	5	7	4	1	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	2	1	7	1	2	1	2	1	9	11	7	5	5
1	2493	0	2	2	7	4	8	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	5	3	3	10	1	7	2	2	1	2	4	3	3	3	3	1
1	2494	1	1	3	5	5	7	7	3	2	3	3	1	2	1	1	2	1	8	4	3	2	2	3	1	5	13	7	13	8	1	2	7	15	14	14	14	15
1	2495	0	2	1	2	4	8	2	6	2	4	2	3	1	1	1	1	1	8	4	8	6	5	5	6	18	13	7	13	8	1	2	6	10	12	10	8	6
1	2496	0	7	1	8	5	8	6	7	1	4	3	3	1	1	1	1	1	2	1	8	2	11	3	1	9	9	3	9	2	4	1	7	15	14	14	14	15
1	2497	2	4	7	1	5	7	4	1	1	3	3	3	3	1	1	3	1	8	4	2	3	8	3	1	3	11	3	11	5	3	1	1	12	13	13	1	12
1	2498	1	2	7	15	5	7	9	5	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	6	8	5	8	5	1	2	5	11	13	13	8	9
1	2499	0	3	3	1	5	7	7	3	1	4	3	3	1	1	1	1	2	2	1	7	1	7	6	1	11	4	5	5	2	1	2	7	15	14	14	14	15
1	2500	2	2	2	12	5	8	1	9	1	3	3	3	3	1	1	3	1	8	4	2	3	4	6	1	1	12	6	12	7	1	2	9	10	13	12	6	4
1	2501	1	2	1	3	5	10	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	5	8	6	9	5	1	2	9	10	12	8	7	3
1	2502	1	2	6	25	5	3	8	7	1	3	3	3	2	1	1	2	1	8	4	3	2	4	6	1	10	3	4	8	5	1	2	7	10	12	10	7	10
1	2503	0	3	6	4	5	7	4	1	1	4	3	3	1	1	1	1	2	2	1	7	2	6	3	1	9	6	3	6	3	2	1	1	9	11	10	10	1
1	2504	3	3	4	9	5	8	3	4	2	2	2	2	3	1	2	4	1	8	4	9	6	7	7	1	12	13	6	13	8	1	2	4	15	14	14	14	15
1	2505	1	2	7	25	5	3	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	4	5	1	9	6	5	7	4	1	2	3	10	12	13	1	14
1	2506	0	1	2	2	5	7	7	3	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	7	15	14	14	14	15
1	2507	0	1	1	3	5	7	6	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	2	8	2	3	1	2	3	4	4	5	6	1
1	2508	1	3	5	6	5	7	7	4	2	3	2	3	2	1	1	2	1	8	4	3	6	6	3	1	14	13	5	13	8	2	1	4	1	1	1	1	1
1	2509	0	2	5	6	5	7	7	4	1	4	3	3	1	1	1	1	1	2	1	8	1	3	6	1	10	7	2	8	5	1	2	4	10	12	8	14	6
1	2510	0	1	7	17	5	8	2	6	1	4	3	3	1	1	1	1	1	3	1	8	1	1	1	4	18	1	6	14	1	1	2	6	2	2	2	1	1
1	2511	1	3	7	5	5	4	9	10	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	1	11	3	11	6	2	1	10	14	13	11	2	8
1	2512	1	6	6	25	5	7	7	10	2	1	2	1	1	1	2	2	2	8	4	9	6	12	7	1	10	5	5	13	8	3	1	10	15	14	14	14	15
1	2513	1	1	2	12	5	7	7	10	1	3	3	3	2	1	1	2	1	8	4	3	2	1	3	1	9	6	5	6	6	1	2	10	11	13	11	1	4
1	2514	1	2	3	13	5	8	2	6	1	3	3	3	2	1	1	2	1	8	4	3	2	5	3	4	18	1	8	4	3	1	2	6	8	10	11	4	6
1	2515	0	1	3	3	5	8	6	7	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	10	1	8	1	2	1	2	7	2	2	2	8	1
1	2516	2	4	2	6	5	2	9	11	1	3	3	3	3	1	1	3	1	8	4	2	6	10	3	1	1	8	5	10	4	1	2	11	14	13	13	3	1
1	2517	1	1	5	7	5	7	7	3	2	3	3	1	2	1	1	2	1	8	4	3	2	1	3	1	10	7	2	7	6	1	2	7	15	14	14	14	15
1	2518	0	3	5	25	5	8	3	4	1	4	3	3	1	1	1	1	1	2	2	8	2	7	3	3	9	2	7	7	3	1	2	4	9	11	8	8	10
1	2519	0	1	6	10	4	3	6	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	3	1	1	1	1	1
1	2520	1	4	5	9	5	8	6	7	1	3	3	3	2	1	1	2	1	8	4	3	2	8	5	1	9	13	3	13	8	3	1	7	14	13	13	4	12
1	2521	0	1	4	25	5	4	9	10	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	10	4	5	9	9	5
1	2522	1	4	3	5	5	8	1	9	1	3	3	3	2	1	1	2	2	8	4	3	2	8	3	1	1	10	3	10	4	3	1	9	7	10	12	14	6
1	2523	0	2	1	25	5	8	3	4	1	4	3	3	1	1	1	1	1	2	1	8	1	4	6	5	10	1	5	8	5	1	2	4	9	11	9	10	9
1	2524	1	2	3	25	5	3	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	4	5	1	9	7	5	8	5	1	2	3	12	13	12	4	9
1	2525	1	2	5	25	5	4	9	10	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	12	6	6	6	4	1	2	10	8	10	7	1	2
1	2526	0	1	1	3	5	8	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	10	2	8	2	3	1	2	4	15	14	14	14	15
1	2527	1	4	7	3	5	2	11	8	1	3	3	3	2	1	1	2	2	8	4	3	2	8	3	1	8	6	3	6	2	3	1	8	15	14	14	14	15
1	2528	1	4	2	25	5	7	7	3	1	3	3	3	2	1	1	2	4	8	4	3	2	9	6	1	12	4	5	9	3	2	2	7	14	13	13	14	14
1	2529	0	1	1	25	5	4	9	10	1	4	3	3	1	1	1	1	1	3	1	8	1	1	1	4	18	1	6	14	1	1	2	10	2	2	2	1	1
1	2530	0	4	1	25	5	1	11	1	1	4	3	3	1	1	1	1	3	2	2	7	2	8	3	4	18	1	8	3	1	3	2	1	13	13	8	8	11
1	2531	1	3	1	4	5	2	11	8	1	3	3	3	2	1	1	2	1	8	4	3	2	6	5	1	15	1	2	2	1	2	1	8	11	13	11	1	11
1	2532	1	2	7	11	4	3	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	5	1	3	5	4	7	4	3	1	2	3	12	13	12	1	9
1	2533	0	2	6	9	4	7	7	10	1	4	3	3	1	1	1	1	1	2	1	8	2	3	6	1	2	4	2	8	5	1	2	10	15	14	14	14	15
1	2534	1	3	7	4	4	7	7	10	2	3	3	2	2	1	1	2	1	8	4	3	2	7	3	1	4	12	5	12	6	1	2	10	15	14	14	14	15
1	2535	2	2	1	25	5	8	1	9	1	3	3	3	3	1	1	3	1	8	4	2	3	4	3	4	18	13	6	13	8	1	2	9	12	13	12	1	8
1	2536	0	1	7	10	5	7	7	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	7	4	4	9	14	4
1	2537	0	2	1	4	5	2	11	8	1	4	3	3	1	1	1	1	2	8	4	7	2	4	3	1	15	4	5	4	3	1	2	8	6	6	4	1	6
1	2538	0	1	3	1	5	2	11	8	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	8	3	3	2	3	1
1	2539	1	2	3	6	5	4	9	10	1	3	3	3	2	1	1	2	1	8	4	3	2	4	6	1	2	9	3	10	6	1	2	10	15	14	14	14	15
1	2540	1	4	2	25	5	7	4	1	2	3	2	2	2	1	1	2	1	8	4	3	6	9	6	1	2	8	4	13	8	2	2	1	15	14	14	14	15
1	2541	0	2	4	2	5	10	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	3	6	5	9	1	1	6	4	1	2	9	8	10	10	11	2
1	2542	0	2	7	16	5	3	6	3	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	1	8	1	1	1	2	3	2	3	3	2	4
1	2543	1	1	4	13	5	6	1	10	1	3	3	3	2	1	1	2	2	8	4	3	2	1	3	1	5	8	4	8	7	1	2	10	5	5	9	1	10
1	2544	1	3	5	3	5	7	7	10	2	3	2	2	2	1	1	2	1	8	4	3	6	7	7	6	18	13	4	13	8	1	2	10	15	14	14	14	15
1	2545	1	2	5	3	4	7	7	3	1	3	3	3	2	1	1	2	1	8	4	4	2	4	3	1	18	6	5	6	4	1	2	7	11	13	9	1	9
1	2546	1	3	4	6	4	1	11	1	1	3	3	3	2	1	1	2	1	8	4	3	4	7	6	1	13	7	7	10	5	1	2	1	10	12	9	1	3
1	2547	0	2	4	2	4	8	1	9	2	4	2	1	1	1	1	1	1	8	4	8	6	4	5	6	18	13	4	13	8	1	2	9	15	14	14	14	15
1	2548	1	3	6	7	5	8	6	7	1	3	3	3	2	1	1	2	1	8	4	3	2	7	7	1	6	6	4	9	4	1	2	7	14	13	11	6	10
1	2549	1	2	7	25	5	4	9	10	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	4	12	6	12	7	1	2	10	9	11	13	9	11
