"","recid","hholdid","i1_person_id","j1_journey_num","j2_land_use_origin","j3_area_type_origin","j4_land_use_dest","j5_area_type_dest","j6_plan_region_origin","j7_plan_region_dest","j8_purpose","j9_purpose_to","j10_purpose_from","j11_main_transport","j12_shortwalk","j13_num_stages_excl_shortwalk","j14_length_excl_shortwalk","j15_mi_exc_shortwalk","j16_freq_journey","j17_day_of_week","j18_day_of_recording_period","j19_journey_duration","j20_mins","j21_time_start","j22_time_end","j24_wait_time","j25_pct_time_wait","j26_length_inc_shortwalk","j27_mi_inc_shortwalk","j28_num_stages_inc_shortwalk","j30_why_not_vehicle","j31_mean_overall_speed"
"575",4,6698,2,4,"DNA",6,"DNA",6,13,13,"Entertainment","DNA","DNA","Long distance bus",FALSE,2,"30 to 49.9 miles",30,"DNA",5,1,"DNA",0,NA,NA,14,13,"30 to 49.9 miles",30,1,8,9
"576",4,6698,2,1,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,2,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"577",4,6698,2,2,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,2,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"578",4,6698,2,3,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,2,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"579",4,6698,2,4,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,2,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"580",4,6698,2,5,"DNA",6,"DNA",6,13,13,"Eating/drinking","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",6,2,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"581",4,6698,2,6,"DNA",6,"DNA",6,13,13,"Eating/drinking","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",6,2,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"582",4,6698,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",9,"DNA",5,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,1,8,9
"583",4,6698,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",9,"DNA",5,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,1,8,9
"584",4,6698,3,1,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",5,"DNA",6,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"585",4,6698,3,2,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",5,"DNA",6,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"586",4,6698,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,3,"5 to 9.9 miles",9,"DNA",1,4,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,2,8,9
"587",4,6698,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",9,"DNA",1,4,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,1,8,9
"588",4,6698,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,3,"5 to 9.9 miles",9,"DNA",2,5,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,2,8,9
"589",4,6698,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",9,"DNA",2,5,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,1,8,9
"590",4,6698,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,3,"5 to 9.9 miles",9,"DNA",3,6,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,2,8,9
"591",4,6698,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",9,"DNA",3,6,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,1,8,9
"592",4,6698,3,1,"Home base",4,"Services",2,4,4,"To/ from work","Work","Home","Other stage bus",FALSE,3,"5 to 9.9 miles",9,"5+ times a week",4,7,"45 to 59 mins",46,"0730 - 0744","0815 - 0829",1,1,"5 to 9.9 miles",9.2,4,8,3
"593",4,6698,3,2,"Services",2,"Retai1 trade",4,4,4,"Shopping","Shopping","Work","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",10,"1230 - 1259","1300 - 1329",1,1,"Under 1 mile",0.1,1,8,1
"594",4,6698,3,3,"Retai1 trade",4,"Services",2,4,4,"Shopping","Shopping","Shopping","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",10,"1300 - 1329","1300 - 1329",1,1,"Under 1 mile",0.1,1,8,1
"595",4,6698,3,4,"Services",2,"Home base",4,4,4,"To/ from work","Home","Shopping","Other stage bus",FALSE,2,"5 to 9.9 miles",9,"5+ times a week",4,7,"60 to <90 mins",70,"1700 - 1714","1815 - 1829",1,1,"5 to 9.9 miles",9.2,3,8,2
"596",4,6698,4,1,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"Under 1 mile",0.5,"DNA",5,1,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"597",4,6698,4,1,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,2,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"598",4,6698,4,2,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,2,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"599",4,6698,4,1,"DNA",6,"DNA",6,13,13,"Day-trip","DNA","DNA","Walk",FALSE,2,"1 to 1.9 miles",1,"DNA",7,3,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"600",4,6698,4,2,"DNA",6,"DNA",6,13,13,"Day-trip","DNA","DNA","Walk",FALSE,2,"1 to 1.9 miles",1,"DNA",7,3,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"601",4,6698,4,1,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.8,"DNA",1,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.8,1,8,9
"602",4,6698,4,1,"Home base",4,"Retai1 trade",4,4,4,"Shopping","Shopping","Home","Walk",TRUE,1,"DNA",0,"Monthly but less than weekly",4,7,"Under 15 mins",3,"1500 - 1529","1500 - 1529",1,1,"Under 1 mile",0.1,1,8,1
"603",4,6698,4,2,"Retai1 trade",4,"Home base",4,4,4,"Shopping","Home","Shopping","Walk",TRUE,1,"DNA",0,"Monthly but less than weekly",4,7,"Under 15 mins",5,"1530 - 1559","1530 - 1559",1,1,"Under 1 mile",0.1,1,8,1
"604",4,6698,4,3,"Home base",4,"Recreation",3,4,4,"Entertainment","Entertainment","Home","Other stage bus",FALSE,2,"3 to 4.9 miles",3,"Weekly",4,7,"30 to 44 mins",38,"1900 - 1929","1930 - 1959",1,1,"3 to 4.9 miles",3.2,3,8,2
"605",4,6698,4,4,"Recreation",3,"Recreation",4,4,4,"Eating/drinking","Eating/drinking","Entertainment","Other stage bus",FALSE,2,"3 to 4.9 miles",3,"Weekly",4,7,"30 to 44 mins",30,"2200 - 2229","2230 - 2259",1,1,"3 to 4.9 miles",3.3,3,8,2
"606",4,6698,4,5,"Recreation",4,"Home base",4,4,4,"Eating/drinking","Home","Eating/drinking","Walk",TRUE,1,"DNA",0,"Weekly",4,7,"Under 15 mins",10,"2230 - 2259","2230 - 2259",1,1,"Under 1 mile",0.5,1,8,1
"607",4,6766,1,1,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",6,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"608",4,6766,1,2,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",6,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"609",4,6766,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",2,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"610",4,6766,1,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",2,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"611",4,6766,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",3,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"612",4,6766,1,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",3,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"613",4,6766,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",4,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"614",4,6766,1,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",4,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"615",4,6766,1,1,"Home base",2,"Temp residence",2,9,9,"To/ from work","Work","Home","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"5+ times a week",5,7,"Under 15 mins",10,"0900 - 0914","0900 - 0914",1,1,"3 to 4.9 miles",4,1,8,4
"616",4,6766,1,2,"Temp residence",2,"Home base",2,9,9,"To/ from work","Home","Work","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"5+ times a week",5,7,"Under 15 mins",10,"1700 - 1714","1700 - 1714",1,1,"3 to 4.9 miles",4,1,8,4
"617",4,6766,2,1,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",6,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"618",4,6766,2,2,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",6,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"619",4,6766,2,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",2,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"620",4,6766,2,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",2,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"621",4,6766,2,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",3,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"622",4,6766,2,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",3,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"623",4,6766,2,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",4,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"624",4,6766,2,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",4,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"625",4,6766,2,1,"Home base",2,"Industry + public utility",2,9,9,"To/ from work","Work","Home","LT underground",FALSE,2,"3 to 4.9 miles",3,"5+ times a week",5,7,"45 to 59 mins",45,"0815 - 0829","0900 - 0914",1,1,"3 to 4.9 miles",3.7,3,8,1
"626",4,6766,2,2,"Industry + public utility",2,"Home base",2,9,9,"To/ from work","Home","Work","LT underground",FALSE,2,"3 to 4.9 miles",3,"5+ times a week",5,7,"45 to 59 mins",45,"1700 - 1714","1745 - 1759",1,1,"3 to 4.9 miles",3.7,3,8,1
"627",4,6766,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",2,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"628",4,6766,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",2,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"629",4,6766,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",3,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"630",4,6766,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",3,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"631",4,6766,3,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",4,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"632",4,6766,3,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","LT underground",FALSE,2,"3 to 4.9 miles",4,"DNA",4,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"633",4,6766,3,1,"Home base",2,"Industry + public utility",2,9,9,"To/ from work","Work","Home","LT underground",FALSE,2,"3 to 4.9 miles",3,"5+ times a week",5,7,"30 to 44 mins",35,"0815 - 0829","0845 - 0859",2,4,"3 to 4.9 miles",4.1,3,8,2
"634",4,6766,3,2,"Industry + public utility",2,"Home base",2,9,9,"To/ from work","Home","Work","LT underground",FALSE,2,"3 to 4.9 miles",3,"5+ times a week",5,7,"45 to 59 mins",45,"1715 - 1729","1S00 - 1814",1,1,"3 to 4.9 miles",4.1,3,8,2
"635",4,7110,1,1,"Home base",2,"Services",2,4,4,"To/ from work","Work","Home","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",4,"0845 - 0859","0845 - 0859",1,1,"Under 1 mile",0.3,1,8,1
"636",4,7110,1,2,"Services",2,"Services",2,4,4,"In, course work","In course work","Work","Walk",TRUE,1,"DNA",0,"Weekly",4,7,"Under 15 mins",2,"1200 - 1229","1200 - 1229",1,1,"Under 1 mile",0.1,1,8,1
"637",4,7110,1,3,"Services",2,"Services",2,4,4,"In, course work","In course work","In course work","Walk",TRUE,1,"DNA",0,"Weekly",4,7,"Under 15 mins",2,"1200 - 1229","1200 - 1229",1,1,"Under 1 mile",0.1,1,8,1
"638",4,7110,1,4,"Services",2,"Retai1 trade",2,4,4,"To/ from work","Work","In course work","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",2,"1530 - 1559","1530 - 1559",1,1,"Under 1 mile",0.1,1,8,1
"639",4,7110,1,5,"Retai1 trade",2,"Services",2,4,4,"In, course work","In course work","Work","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",2,"1530 - 1559","1530 - 1559",1,1,"Under 1 mile",0.1,1,8,1
"640",4,7110,1,6,"Services",2,"Home base",2,4,4,"To/ from work","Home","In course work","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",4,"1730 - 1744","1730 - 1744",1,1,"Under 1 mile",0.3,1,8,1
"641",4,7110,2,1,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",5,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"642",4,7110,2,2,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Othar public transport",FALSE,2,"Under 1 mile",0.5,"DNA",5,1,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"643",4,7110,2,3,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",5,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"644",4,7110,2,1,"DNA",6,"DNA",6,13,13,"sport (Part)","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",6,"DNA",6,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",6,1,8,9
"645",4,7110,2,2,"DNA",6,"DNA",6,13,13,"sport (Part)","DNA","DNA","Other stage bus",FALSE,2,"5 to 9.9 miles",6,"DNA",6,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",6,1,8,9
"646",4,7110,2,1,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",1,4,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"647",4,7110,2,2,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Othar public transport",FALSE,2,"Under 1 mile",0.5,"DNA",1,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"648",4,7110,2,3,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",1,4,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"649",4,7110,2,1,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",2,5,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"650",4,7110,2,2,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Othar public transport",FALSE,2,"Under 1 mile",0.5,"DNA",2,5,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"651",4,7110,2,3,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",2,5,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"652",4,7110,2,1,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",3,6,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"653",4,7110,2,2,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Othar public transport",FALSE,2,"Under 1 mile",0.5,"DNA",3,6,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"654",4,7110,2,3,"DNA",6,"DNA",6,13,13,"Educational","DNA","DNA","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"DNA",3,6,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"655",4,7110,2,1,"Home base",2,"Education",4,4,4,"Educational","Educational","Home","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"5+ times a week",4,7,"15 to 29 mins",25,"0830 - 0844","0845 - 0859",1,1,"2 to 2.9 miles",2.2,3,8,2
"656",4,7110,2,2,"Education",4,"Education",4,4,4,"Educational","Educational","Educational","Othar public transport",FALSE,2,"Under 1 mile",0.5,"5+ times a week",4,7,"Under 15 mins",12,"1230 - 1259","1230 - 1259",1,1,"Under 1 mile",0.7,3,8,1
"657",4,7110,2,3,"Education",4,"Services",2,4,4,"Social","Social","Educational","Other stage bus",FALSE,2,"2 to 2.9 miles",2,"5+ times a week",4,7,"15 to 29 mins",18,"1600 - 1629","1600 - 1629",1,6,"2 to 2.9 miles",2.2,3,8,2
"658",4,7110,2,4,"Services",2,"Retai1 trade",2,4,4,"Shopping","Shopping","Social","Walk",TRUE,1,"DNA",0,"2-4 times a week",4,7,"Under 15 mins",3,"1600 - 1629","1600 - 1629",1,1,"Under 1 mile",0.1,1,8,1
"659",4,7110,2,5,"Retai1 trade",2,"Services",2,4,4,"Shopping","Shopping","Shopping","Walk",TRUE,1,"DNA",0,"2-4 times a week",4,7,"Under 15 mins",3,"1630 - 1644","1630 - 1644",1,1,"Under 1 mile",0.1,1,8,1
"660",4,7110,2,6,"Services",2,"Home base",2,4,4,"Social","Home","Shopping","Walk",TRUE,1,"DNA",0,"5+ times a week",4,7,"Under 15 mins",4,"1630 - 1644","1630 - 1644",1,1,"Under 1 mile",0.3,1,8,1
"661",4,7110,2,7,"Home base",2,"Traneport interchange",2,4,4,"Escort","Escort","Home","Walk",TRUE,1,"DNA",0,"Weekly",4,7,"Under 15 mins",5,"1900 - 1929","1900 - 1929",1,1,"Under 1 mile",0.3,1,8,1
"662",4,7110,2,8,"Traneport interchange",2,"Home base",2,4,4,"Escort","Home","Escort","Walk",TRUE,1,"DNA",0,"Weekly",4,7,"Under 15 mins",5,"1930 - 1959","1930 - 1959",1,1,"Under 1 mile",0.3,1,8,1
